id,timestamp,temperature,humidity
8463,1690816809,21.4,64.7
8464,1690817409,21.4,65.1
8465,1690818009,21.4,65.1
8466,1690818609,21.4,65.4
8467,1690819209,21.4,65.4
8468,1690819809,21.4,65.8
8469,1690820408,21.4,65.8
8470,1690821008,21.4,65.9
8471,1690821609,21.4,66.0
8472,1690822208,21.4,66.1
8473,1690822808,21.4,66.2
8474,1690823408,21.4,66.5
8475,1690824008,21.4,66.4
8476,1690825209,21.4,67.0
8477,1690825808,21.3,67.1
8478,1690826408,21.3,67.0
8479,1690827009,21.3,67.2
8480,1690827609,21.3,67.3
8481,1690828209,21.3,67.4
8482,1690828809,21.4,67.4
8483,1690829409,21.3,67.6
8484,1690830008,21.3,67.8
8485,1690830608,21.3,67.9
8486,1690831208,21.3,67.9
8487,1690831809,21.3,68.1
8488,1690832409,21.3,68.2
8489,1690833009,21.3,68.2
8490,1690833609,21.3,68.2
8491,1690834209,21.3,68.3
8492,1690834808,21.3,68.3
8493,1690835408,21.3,68.5
8494,1690836008,21.2,68.5
8495,1690836608,21.2,68.5
8496,1690837208,21.3,68.5
8497,1690837808,21.2,68.7
8498,1690838408,21.3,68.7
8499,1690839008,21.2,68.8
8500,1690839608,21.2,68.8
8501,1690840208,21.2,68.8
8502,1690840809,21.2,69.0
8503,1690841409,21.2,69.0
8504,1690842009,21.2,69.1
8505,1690842608,21.2,69.3
8506,1690843208,21.2,69.3
8507,1690843809,21.2,69.5
8508,1690844409,21.2,69.4
8509,1690845008,21.1,69.6
8510,1690845608,21.1,69.7
8511,1690846208,21.1,69.7
8512,1690846809,21.1,69.8
8513,1690847408,21.1,69.8
8514,1690848008,21.1,69.9
8515,1690848609,21.1,69.9
8516,1690849209,21.1,70.0
8517,1690849809,21.1,70.0
8518,1690850408,21.1,70.0
8519,1690851008,21.1,70.0
8520,1690851609,21.1,70.1
8521,1690852209,21.1,70.1
8522,1690852809,21.1,70.1
8523,1690853409,21.1,70.2
8524,1690854008,21.0,70.2
8525,1690854608,21.0,70.2
8526,1690855208,21.0,70.2
8527,1690855808,21.0,70.3
8528,1690856408,21.0,70.3
8529,1690857008,21.0,70.2
8530,1690857608,21.0,70.2
8531,1690858209,21.0,70.3
8532,1690858808,21.0,70.1
8533,1690859409,21.0,70.0
8534,1690860009,21.0,70.0
8535,1690860608,21.0,69.8
8536,1690861208,21.0,69.8
8537,1690861808,20.9,69.6
8538,1690862409,20.9,69.6
8539,1690863009,20.9,69.3
8540,1690863609,20.9,69.1
8541,1690864208,20.9,68.9
8542,1690864809,20.9,68.7
8543,1690865408,20.9,68.6
8544,1690866008,20.8,68.4
8545,1690866609,20.8,68.2
8546,1690867209,20.8,68.2
8547,1690867809,20.8,67.9
8548,1690868409,20.8,67.7
8549,1690869009,20.8,67.7
8550,1690869609,20.8,67.4
8551,1690870209,20.8,67.2
8552,1690870809,20.7,67.0
8553,1690871409,20.7,67.0
8554,1690872009,20.7,66.8
8555,1690872609,20.7,66.7
8556,1690873209,20.7,66.5
8557,1690873809,20.7,66.5
8558,1690874409,20.7,66.2
8559,1690875009,20.7,66.2
8560,1690875609,20.7,66.0
8561,1690876209,20.7,65.9
8562,1690876809,20.7,65.8
8563,1690877408,20.7,65.6
8564,1690878008,20.6,65.6
8565,1690878608,20.7,65.4
8566,1690879208,20.6,65.4
8567,1690879809,20.6,65.2
8568,1690880409,20.6,65.2
8569,1690881008,20.6,65.0
8570,1690881609,20.6,64.9
8571,1690882209,20.6,64.7
8572,1690882809,20.6,64.6
8573,1690883409,20.6,64.5
8574,1690884009,20.6,64.4
8575,1690884609,20.6,64.2
8576,1690885208,20.6,64.1
8577,1690885808,20.6,63.9
8578,1690886411,20.6,63.8
8579,1690887009,20.6,63.7
8580,1690887609,20.6,63.5
8581,1690888208,20.6,63.4
8582,1690888808,20.7,63.3
8583,1690889408,20.7,63.1
8584,1690890009,20.7,63.0
8585,1690890609,20.7,62.9
8586,1690891209,20.7,62.7
8587,1690891809,20.7,62.5
8588,1690892409,20.7,62.4
8589,1690893009,20.7,62.2
8590,1690893609,20.7,62.1
8591,1690894209,20.7,62.2
8592,1690894809,20.7,61.9
8593,1690895409,20.7,61.9
8594,1690896009,20.8,61.7
8595,1690896608,20.8,61.7
8596,1690897208,20.8,61.7
8597,1690897809,20.8,61.8
8598,1690898408,20.8,61.9
8599,1690899008,20.8,61.9
8600,1690899608,20.8,61.9
8601,1690900211,20.8,62.0
8602,1690900809,20.9,62.0
8603,1690901409,20.9,62.0
8604,1690902008,20.9,62.0
8605,1690902609,20.9,62.0
8606,1690903208,20.9,62.0
8607,1690903808,20.9,61.9
8608,1690904408,20.9,61.9
8609,1690905008,21.0,62.0
8610,1690905608,21.0,62.1
8611,1690906209,21.0,62.1
8612,1690906809,21.0,62.2
8613,1690907408,21.0,62.3
8614,1690908008,21.0,62.3
8615,1690908608,21.0,62.3
8616,1690909208,21.0,62.0
8617,1690909808,21.0,61.8
8618,1690910408,21.0,61.7
8619,1690911008,21.1,61.6
8620,1690911608,21.1,61.6
8621,1690912208,21.1,61.6
8622,1690912809,21.1,61.6
8623,1690913408,21.1,61.6
8624,1690914009,21.1,61.6
8625,1690914609,21.1,61.7
8626,1690915211,21.1,61.7
8627,1690915811,21.1,61.8
8628,1690916409,21.1,61.8
8629,1690917009,21.1,62.0
8630,1690917609,21.1,62.0
8631,1690918209,21.1,62.1
8632,1690918809,21.1,62.3
8633,1690919409,21.1,62.3
8634,1690920009,21.1,62.5
8635,1690920609,21.1,62.6
8636,1690921209,21.1,62.7
8637,1690921809,21.1,62.8
8638,1690922408,21.1,63.0
8639,1690923008,21.1,63.1
8640,1690923608,21.1,63.1
8641,1690924209,21.1,63.2
8642,1690924809,21.1,63.3
8643,1690925409,21.1,63.3
8644,1690926008,21.1,63.5
8645,1690926608,21.1,63.5
8646,1690927208,21.1,63.8
8647,1690927808,21.1,63.9
8648,1690928408,21.1,64.0
8649,1690929008,21.1,64.0
8650,1690929608,21.1,64.1
8651,1690930208,21.1,64.2
8652,1690930809,21.1,64.4
8653,1690931408,21.1,64.5
8654,1690932008,21.0,64.8
8655,1690932608,21.0,65.0
8656,1690933209,21.0,65.2
8657,1690933808,21.0,65.4
8658,1690934409,21.0,65.4
8659,1690935009,21.0,65.7
8660,1690935608,21.0,65.7
8661,1690936208,21.0,66.1
8662,1690936809,21.0,66.3
8663,1690937409,21.0,66.4
8664,1690938009,20.9,66.5
8665,1690938609,20.9,66.6
8666,1690939209,20.9,66.8
8667,1690939809,20.9,66.9
8668,1690940409,20.9,67.1
8669,1690941008,20.9,67.2
8670,1690941608,20.9,67.3
8671,1690942208,20.9,67.5
8672,1690942809,20.9,67.5
8673,1690943409,20.9,67.6
8674,1690944008,20.8,67.8
8675,1690944609,20.8,68.0
8676,1690945209,20.8,68.0
8677,1690945808,20.8,68.1
8678,1690946409,20.8,68.4
8679,1690947009,20.8,68.5
8680,1690947609,20.8,68.8
8681,1690948209,20.8,69.0
8682,1690948808,20.8,69.2
8683,1690949408,20.8,69.3
8684,1690950008,20.8,69.6
8685,1690950609,20.8,69.6
8686,1690951209,20.8,69.8
8687,1690951809,20.8,69.9
8688,1690952409,20.8,70.2
8689,1690953009,20.8,70.2
8690,1690953609,20.8,70.7
8691,1690954209,20.8,70.9
8692,1690954808,20.8,71.2
8693,1690955408,20.8,71.5
8694,1690956008,20.8,71.6
8695,1690956608,20.7,71.8
8696,1690957209,20.8,72.1
8697,1690957809,20.8,72.2
8698,1690958409,20.8,72.5
8699,1690959009,20.8,72.5
8700,1690959609,20.7,72.9
8701,1690960209,20.8,73.0
8702,1690960809,20.7,73.3
8703,1690961408,20.8,73.3
8704,1690962008,20.8,73.5
8705,1690962608,20.8,73.7
8706,1690963208,20.8,73.7
8707,1690963808,20.7,74.1
8708,1690964408,20.8,74.2
8709,1690965009,20.8,74.3
8710,1690965609,20.7,74.5
8711,1690966208,20.8,74.5
8712,1690966809,20.8,74.5
8713,1690967409,20.8,74.7
8714,1690968009,20.8,74.8
8715,1690968608,20.8,74.9
8716,1690969209,20.8,74.8
8717,1690969809,20.8,74.8
8718,1690970409,20.8,74.4
8719,1690971009,20.8,74.4
8720,1690971609,20.8,73.7
8721,1690972209,20.8,73.4
8722,1690972809,20.8,73.0
8723,1690973409,20.8,72.5
8724,1690974009,20.8,72.3
8725,1690974608,20.9,72.3
8726,1690975208,20.9,71.8
8727,1690975808,20.9,70.8
8728,1690976408,20.9,70.1
8729,1690977008,20.9,69.3
8730,1690977608,20.9,68.8
8731,1690978208,20.9,68.2
8732,1690978808,21.0,67.4
8733,1690979409,21.0,67.4
8734,1690980009,21.0,67.4
8735,1690980609,21.0,67.0
8736,1690981208,21.0,66.7
8737,1690981808,21.0,66.2
8738,1690982408,21.0,65.7
8739,1690983008,21.1,65.6
8740,1690983608,21.1,64.8
8741,1690984208,21.1,64.5
8742,1690984808,21.1,64.1
8743,1690985408,21.1,64.1
8744,1690986008,21.1,63.5
8745,1690986608,21.2,63.3
8746,1690987208,21.2,63.1
8747,1690987808,21.2,62.8
8748,1690988409,21.2,62.7
8749,1690989009,21.2,62.7
8750,1690989609,21.2,62.4
8751,1690990209,21.3,62.2
8752,1690990809,21.3,62.1
8753,1690991409,21.3,62.6
8754,1690992009,21.3,62.4
8755,1690992609,21.3,62.4
8756,1690993209,21.3,62.4
8757,1690993808,21.3,62.4
8758,1690994408,21.3,62.4
8759,1690995008,21.3,62.4
8760,1690995608,21.3,62.4
8761,1690996208,21.3,62.2
8762,1690997408,21.3,62.0
8763,1690998008,21.4,61.9
8764,1690998609,21.3,61.9
8765,1690999212,21.4,61.8
8766,1690999808,21.4,62.0
8767,1691000408,21.4,62.0
8768,1691001008,21.3,61.9
8769,1691001608,21.4,61.6
8770,1691002208,21.4,61.5
8771,1691002808,21.4,61.4
8772,1691003409,21.4,61.4
8773,1691004008,21.4,61.6
8774,1691004609,21.4,61.5
8775,1691005209,21.4,61.6
8776,1691005809,21.4,61.7
8777,1691006409,21.4,61.6
8778,1691007009,21.4,61.6
8779,1691007609,21.3,61.6
8780,1691008209,21.4,61.6
8781,1691008809,21.3,61.6
8782,1691009409,21.3,61.4
8783,1691010008,21.3,61.4
8784,1691010608,21.3,61.4
8785,1691011208,21.4,61.4
8786,1691011809,21.3,61.4
8787,1691012409,21.4,61.4
8788,1691013009,21.4,61.4
8789,1691013609,21.4,61.6
8790,1691014209,21.3,61.7
8791,1691014808,21.3,61.7
8792,1691015408,21.3,62.0
8793,1691016009,21.3,62.2
8794,1691016609,21.3,62.3
8795,1691017209,21.3,62.4
8796,1691017809,21.2,62.4
8797,1691018409,21.2,62.4
8798,1691019008,21.2,62.2
8799,1691019609,21.2,62.2
8800,1691020208,21.2,62.0
8801,1691020808,21.2,62.0
8802,1691021409,21.2,61.8
8803,1691022009,21.2,61.8
8804,1691022608,21.2,61.6
8805,1691023209,21.2,61.7
8806,1691023809,21.1,61.5
8807,1691024409,21.1,61.3
8808,1691025009,21.1,61.3
8809,1691025609,21.1,61.2
8810,1691026209,21.1,61.2
8811,1691026809,21.1,61.5
8812,1691027409,21.1,61.7
8813,1691028009,21.0,61.8
8814,1691028608,21.0,61.9
8815,1691029208,21.0,62.0
8816,1691029808,21.0,62.1
8817,1691030409,21.0,62.3
8818,1691031009,21.0,62.3
8819,1691031609,20.9,62.5
8820,1691032209,20.9,62.5
8821,1691032809,20.9,62.7
8822,1691033409,20.9,62.8
8823,1691034609,20.9,62.9
8824,1691035208,20.9,63.1
8825,1691035809,20.8,63.2
8826,1691036409,20.9,63.1
8827,1691037008,20.8,63.3
8828,1691037608,20.8,63.3
8829,1691038209,20.8,63.3
8830,1691038809,20.8,63.5
8831,1691039409,20.8,63.5
8832,1691040009,20.8,63.5
8833,1691040609,20.8,63.6
8834,1691041209,20.7,63.7
8835,1691041809,20.7,63.8
8836,1691042409,20.7,63.8
8837,1691043009,20.7,63.9
8838,1691043609,20.7,63.9
8839,1691044209,20.7,63.9
8840,1691044809,20.7,64.0
8841,1691045409,20.6,64.1
8842,1691046008,20.6,64.1
8843,1691046609,20.6,64.1
8844,1691047209,20.6,64.2
8845,1691047809,20.6,64.3
8846,1691048408,20.6,64.3
8847,1691049009,20.6,64.4
8848,1691049609,20.6,64.4
8849,1691050209,20.6,64.6
8850,1691050809,20.6,64.7
8851,1691051409,20.5,64.7
8852,1691052009,20.5,64.8
8853,1691052609,20.5,64.8
8854,1691053209,20.5,64.8
8855,1691053809,20.5,64.8
8856,1691054409,20.5,64.9
8857,1691055008,20.5,65.0
8858,1691055608,20.5,65.1
8859,1691056208,20.5,65.1
8860,1691056808,20.5,65.1
8861,1691057409,20.5,65.2
8862,1691058009,20.5,65.2
8863,1691058609,20.4,65.2
8864,1691059209,20.4,65.2
8865,1691059808,20.5,65.2
8866,1691060408,20.5,65.2
8867,1691061009,20.4,65.2
8868,1691061609,20.4,65.2
8869,1691062209,20.4,65.2
8870,1691062809,20.4,65.2
8871,1691063409,20.4,65.2
8872,1691064009,20.4,65.2
8873,1691064609,20.5,65.2
8874,1691065209,20.4,65.2
8875,1691065809,20.4,65.3
8876,1691066409,20.4,65.4
8877,1691067009,20.4,65.6
8878,1691067609,20.4,65.6
8879,1691068808,20.4,65.9
8880,1691069408,20.4,65.9
8881,1691070008,20.4,66.1
8882,1691070608,20.4,66.0
8883,1691071209,20.5,66.0
8884,1691071809,20.5,66.2
8885,1691072409,20.5,66.3
8886,1691073009,20.4,66.3
8887,1691073609,20.5,66.4
8888,1691074209,20.4,66.5
8889,1691074809,20.5,66.6
8890,1691075409,20.4,66.8
8891,1691076011,20.5,67.0
8892,1691076608,20.5,67.1
8893,1691077208,20.5,67.2
8894,1691077808,20.5,67.3
8895,1691078408,20.5,67.4
8896,1691079009,20.5,67.5
8897,1691079609,20.5,67.5
8898,1691080211,20.5,67.6
8899,1691080809,20.5,67.7
8900,1691081412,20.5,67.7
8901,1691082008,20.5,67.9
8902,1691082609,20.5,68.0
8903,1691083209,20.5,67.9
8904,1691083809,20.5,68.1
8905,1691084409,20.5,68.2
8906,1691085009,20.5,68.2
8907,1691085609,20.5,68.3
8908,1691086209,20.5,68.4
8909,1691086809,20.5,68.3
8910,1691087409,20.5,68.3
8911,1691088008,20.5,68.4
8912,1691088608,20.5,68.6
8913,1691089208,20.6,68.6
8914,1691089808,20.5,68.5
8915,1691090409,20.5,68.6
8916,1691091008,20.5,68.6
8917,1691091609,20.5,68.6
8918,1691092208,20.5,68.6
8919,1691092808,20.5,68.5
8920,1691093408,20.5,68.4
8921,1691094009,20.5,68.3
8922,1691094609,20.5,68.2
8923,1691095209,20.5,68.2
8924,1691095809,20.5,68.0
8925,1691096409,20.5,68.0
8926,1691097008,20.5,67.9
8927,1691097608,20.4,67.8
8928,1691098208,20.4,67.7
8929,1691098808,20.4,67.7
8930,1691099409,20.4,67.6
8931,1691100009,20.4,67.6
8932,1691100608,20.4,67.6
8933,1691101209,20.4,67.4
8934,1691101809,20.4,67.3
8935,1691102409,20.4,67.1
8936,1691103009,20.4,67.1
8937,1691103609,20.4,67.0
8938,1691104209,20.4,67.0
8939,1691104809,20.3,66.8
8940,1691105409,20.3,66.7
8941,1691106009,20.3,66.8
8942,1691106608,20.3,66.8
8943,1691107208,20.3,66.6
8944,1691107808,20.3,66.5
8945,1691108408,20.3,66.5
8946,1691109009,20.3,66.5
8947,1691109608,20.3,66.5
8948,1691110209,20.3,66.4
8949,1691110808,20.2,66.4
8950,1691111409,20.2,66.4
8951,1691112009,20.2,66.3
8952,1691112609,20.2,66.3
8953,1691113208,20.2,66.2
8954,1691113808,20.2,66.2
8955,1691114408,20.2,66.2
8956,1691115008,20.2,66.2
8957,1691115609,20.2,66.1
8958,1691116209,20.2,66.1
8959,1691116809,20.2,66.1
8960,1691117411,20.2,66.1
8961,1691118008,20.1,66.1
8962,1691118608,20.1,66.1
8963,1691119209,20.1,66.1
8964,1691119809,20.1,66.2
8965,1691120409,20.1,66.2
8966,1691121009,20.1,66.2
8967,1691121609,20.1,66.2
8968,1691122208,20.0,66.2
8969,1691122809,20.0,66.2
8970,1691123408,20.0,66.2
8971,1691124009,20.0,66.2
8972,1691124609,20.0,66.3
8973,1691125209,20.0,66.4
8974,1691125809,20.0,66.4
8975,1691126409,20.0,66.5
8976,1691127009,20.0,66.5
8977,1691127609,20.0,66.5
8978,1691128209,20.0,66.5
8979,1691128808,20.0,66.6
8980,1691129409,20.0,66.7
8981,1691130009,19.9,66.7
8982,1691130609,19.9,66.7
8983,1691131209,19.9,66.8
8984,1691131809,20.0,67.0
8985,1691132409,20.3,65.9
8986,1691133009,20.5,65.1
8987,1691133609,20.6,65.1
8988,1691134209,20.6,65.3
8989,1691134809,20.5,65.6
8990,1691135409,20.5,65.9
8991,1691136009,20.4,66.1
8992,1691136609,20.4,66.2
8993,1691137209,20.4,66.2
8994,1691137809,20.4,66.2
8995,1691138409,20.4,66.5
8996,1691139011,20.4,66.6
8997,1691139608,20.4,66.6
8998,1691140208,20.3,66.9
8999,1691140808,20.3,67.0
9000,1691141409,20.3,67.1
9001,1691142009,20.3,67.3
9002,1691142609,20.3,67.3
9003,1691143209,20.2,67.3
9004,1691143809,20.2,67.3
9005,1691144411,20.2,67.2
9006,1691145008,20.2,67.2
9007,1691145608,20.2,67.2
9008,1691146209,20.2,67.1
9009,1691146809,20.2,66.9
9010,1691147409,20.2,66.9
9011,1691148009,20.2,66.8
9012,1691148609,20.2,66.8
9013,1691149208,20.2,66.8
9014,1691149808,20.2,66.6
9015,1691150408,20.2,66.6
9016,1691151008,20.2,66.3
9017,1691151608,20.2,66.6
9018,1691152208,20.2,66.6
9019,1691152809,20.2,66.6
9020,1691153408,20.2,66.7
9021,1691154008,20.3,66.6
9022,1691154611,20.3,66.4
9023,1691155208,20.3,66.3
9024,1691155808,20.3,66.4
9025,1691156408,20.2,66.3
9026,1691157008,20.3,66.3
9027,1691157608,20.3,66.4
9028,1691158208,20.3,66.4
9029,1691158809,20.3,66.2
9030,1691159409,20.3,65.9
9031,1691160009,20.3,65.8
9032,1691160609,20.3,65.8
9033,1691161209,20.4,65.3
9034,1691161809,20.4,65.0
9035,1691162409,20.4,64.8
9036,1691163009,20.4,64.7
9037,1691163609,20.4,64.7
9038,1691164209,20.4,64.4
9039,1691164809,20.4,64.5
9040,1691165409,20.5,64.2
9041,1691166009,20.5,64.2
9042,1691166609,20.5,64.1
9043,1691167209,20.5,64.1
9044,1691167809,20.5,64.1
9045,1691168409,20.5,64.1
9046,1691169008,20.6,64.0
9047,1691169608,20.6,63.9
9048,1691170208,20.6,63.9
9049,1691170808,20.6,64.0
9050,1691171408,20.6,64.0
9051,1691172008,20.6,64.1
9052,1691172608,20.6,64.0
9053,1691173209,20.6,64.1
9054,1691173809,20.6,64.1
9055,1691174408,20.6,64.1
9056,1691175009,20.6,64.1
9057,1691175609,20.6,64.2
9058,1691176209,20.6,64.2
9059,1691176808,20.6,64.2
9060,1691177408,20.6,64.2
9061,1691178008,20.6,64.2
9062,1691178609,20.6,64.2
9063,1691179208,20.6,64.1
9064,1691179809,20.6,64.0
9065,1691180409,20.6,64.0
9066,1691181009,20.7,63.7
9067,1691181609,20.7,63.6
9068,1691182209,20.7,63.6
9069,1691182809,20.6,63.5
9070,1691183409,20.6,63.4
9071,1691184009,20.6,63.4
9072,1691184609,20.7,63.3
9073,1691185209,20.6,63.3
9074,1691185809,20.6,63.3
9075,1691186408,20.6,63.3
9076,1691187008,20.6,63.3
9077,1691187609,20.6,63.3
9078,1691188209,20.6,63.1
9079,1691188809,20.6,63.2
9080,1691189409,20.6,62.9
9081,1691190009,20.6,62.9
9082,1691190609,20.6,62.8
9083,1691191209,20.5,62.6
9084,1691191809,20.5,62.5
9085,1691192409,20.5,62.6
9086,1691193008,20.5,62.5
9087,1691193608,20.5,62.4
9088,1691194208,20.5,62.3
9089,1691194809,20.5,62.4
9090,1691195409,20.5,62.3
9091,1691196009,20.5,62.2
9092,1691196609,20.4,62.2
9093,1691197209,20.4,62.2
9094,1691197809,20.4,62.3
9095,1691198409,20.4,62.3
9096,1691199009,20.4,62.3
9097,1691199609,20.4,62.3
9098,1691200212,20.4,62.4
9099,1691200809,20.4,62.4
9100,1691201409,20.3,62.3
9101,1691202008,20.3,62.3
9102,1691202608,20.3,62.3
9103,1691203209,20.3,62.2
9104,1691203809,20.3,62.1
9105,1691204408,20.3,62.0
9106,1691205009,20.3,62.1
9107,1691205608,20.3,62.1
9108,1691206211,20.2,62.1
9109,1691206813,20.2,62.0
9110,1691207408,20.2,62.1
9111,1691208009,20.2,62.0
9112,1691208608,20.2,62.0
9113,1691209208,20.2,62.0
9114,1691209809,20.2,61.9
9115,1691210409,20.2,62.0
9116,1691211008,20.1,62.0
9117,1691211608,20.1,62.0
9118,1691212208,20.1,62.0
9119,1691212808,20.1,62.0
9120,1691213408,20.1,62.0
9121,1691214008,20.1,62.0
9122,1691214609,20.1,62.0
9123,1691215209,20.0,61.9
9124,1691215809,20.1,62.0
9125,1691216409,20.0,61.9
9126,1691217009,20.0,61.9
9127,1691217609,20.0,61.9
9128,1691218209,20.0,61.9
9129,1691218809,20.0,61.9
9130,1691219409,20.0,61.9
9131,1691220009,19.9,61.8
9132,1691220609,20.0,61.8
9133,1691221209,20.0,61.8
9134,1691221809,19.9,61.7
9135,1691222409,19.9,61.7
9136,1691223009,19.9,61.7
9137,1691223608,19.9,61.5
9138,1691224208,19.9,61.4
9139,1691224809,19.9,61.1
9140,1691225408,19.9,61.1
9141,1691226008,19.9,61.0
9142,1691226608,19.9,60.8
9143,1691227209,19.9,60.7
9144,1691227809,19.9,60.7
9145,1691228409,19.9,60.9
9146,1691229009,19.9,60.9
9147,1691229609,19.9,60.8
9148,1691230209,19.9,60.9
9149,1691230809,19.9,61.1
9150,1691231408,19.9,61.3
9151,1691232009,19.9,61.4
9152,1691232611,19.9,61.5
9153,1691233208,19.9,61.7
9154,1691233809,19.9,61.7
9155,1691234409,19.9,61.9
9156,1691235009,19.8,61.9
9157,1691235609,19.8,61.9
9158,1691236209,19.8,61.9
9159,1691236809,19.9,62.2
9160,1691237409,19.9,62.2
9161,1691238009,19.8,62.2
9162,1691238609,19.8,62.0
9163,1691239209,19.8,61.6
9164,1691239809,19.8,61.5
9165,1691240408,19.8,61.6
9166,1691241008,19.8,61.7
9167,1691241608,19.8,61.9
9168,1691242208,19.8,61.9
9169,1691242809,19.8,62.1
9170,1691243411,19.8,62.2
9171,1691244008,19.8,62.3
9172,1691244608,19.8,62.4
9173,1691245208,19.8,62.6
9174,1691245808,19.8,63.0
9175,1691246408,19.8,63.3
9176,1691247009,19.8,63.5
9177,1691247609,19.8,63.7
9178,1691248209,19.8,63.7
9179,1691248809,19.8,64.1
9180,1691249408,19.8,64.3
9181,1691250008,19.8,64.5
9182,1691250608,19.8,64.5
9183,1691251208,19.8,64.9
9184,1691251808,19.8,65.0
9185,1691252408,19.8,65.3
9186,1691253008,19.8,65.5
9187,1691253609,19.8,65.5
9188,1691254209,19.8,65.9
9189,1691254809,19.8,65.9
9190,1691255409,19.8,66.3
9191,1691256009,19.9,66.3
9192,1691256609,19.8,66.7
9193,1691257209,19.8,67.0
9194,1691257809,19.8,66.9
9195,1691258408,19.8,66.3
9196,1691259008,19.8,66.3
9197,1691259608,19.8,64.8
9198,1691260209,19.8,64.8
9199,1691260809,19.8,63.7
9200,1691261409,19.8,63.4
9201,1691262009,19.8,63.3
9202,1691262609,19.8,62.8
9203,1691263209,19.8,62.6
9204,1691263809,19.8,62.5
9205,1691264409,19.8,62.5
9206,1691265009,19.8,62.4
9207,1691265609,19.8,62.5
9208,1691266208,19.8,62.4
9209,1691266808,19.8,62.4
9210,1691267408,19.7,62.4
9211,1691268008,19.7,62.4
9212,1691268608,19.7,62.5
9213,1691269208,19.7,62.4
9214,1691269808,19.7,62.4
9215,1691270408,19.7,62.3
9216,1691271008,19.7,62.3
9217,1691271608,19.7,62.3
9218,1691272208,19.7,62.3
9219,1691272808,19.7,62.4
9220,1691273408,19.7,62.5
9221,1691274008,19.7,62.6
9222,1691274608,19.6,62.7
9223,1691275208,19.6,62.8
9224,1691275808,19.6,62.9
9225,1691276409,19.6,63.0
9226,1691277009,19.6,63.2
9227,1691277609,19.6,63.3
9228,1691278208,19.6,63.4
9229,1691278808,19.6,63.5
9230,1691279408,19.6,63.6
9231,1691280008,19.6,63.7
9232,1691280608,19.6,63.9
9233,1691281208,19.6,63.9
9234,1691281808,19.5,64.0
9235,1691282408,19.5,64.0
9236,1691283008,19.6,63.9
9237,1691283608,19.5,63.9
9238,1691284208,19.5,63.9
9239,1691284811,19.5,64.0
9240,1691285409,19.5,63.9
9241,1691286008,19.5,63.9
9242,1691286608,19.4,63.8
9243,1691287208,19.4,63.8
9244,1691287809,19.4,63.6
9245,1691288409,19.4,63.6
9246,1691289008,19.4,63.4
9247,1691289608,19.4,63.3
9248,1691290209,19.4,63.3
9249,1691290809,19.3,63.2
9250,1691291409,19.3,63.1
9251,1691292009,19.3,63.0
9252,1691292609,19.3,62.9
9253,1691293209,19.3,62.8
9254,1691293809,19.3,62.8
9255,1691294409,19.3,62.8
9256,1691295008,19.2,62.6
9257,1691295608,19.3,62.6
9258,1691296208,19.2,62.4
9259,1691296808,19.2,62.4
9260,1691297408,19.2,62.2
9261,1691298008,19.2,62.2
9262,1691298609,19.2,62.1
9263,1691299209,19.2,62.0
9264,1691299809,19.1,61.9
9265,1691300409,19.1,61.9
9266,1691301008,19.1,61.9
9267,1691301609,19.1,61.9
9268,1691302209,19.1,61.9
9269,1691302809,19.1,61.9
9270,1691303409,19.1,61.8
9271,1691304009,19.1,61.8
9272,1691304608,19.1,61.7
9273,1691305208,19.1,61.7
9274,1691305808,19.1,61.6
9275,1691306408,19.0,61.5
9276,1691307008,19.0,61.4
9277,1691307608,19.0,61.3
9278,1691308208,19.0,61.2
9279,1691308809,19.0,61.2
9280,1691309409,19.0,60.8
9281,1691310008,19.0,60.6
9282,1691310609,19.0,60.6
9283,1691311212,19.0,60.0
9284,1691311809,19.0,59.9
9285,1691312409,19.0,59.9
9286,1691313009,19.0,59.8
9287,1691313609,18.9,59.4
9288,1691314209,19.0,59.4
9289,1691314809,18.9,59.1
9290,1691315409,18.9,58.9
9291,1691316009,18.9,58.7
9292,1691316609,18.9,58.7
9293,1691317209,19.0,58.6
9294,1691317809,19.0,58.3
9295,1691318409,19.0,58.1
9296,1691319008,19.0,57.9
9297,1691319608,19.0,57.7
9298,1691320209,19.0,57.5
9299,1691320808,19.0,57.3
9300,1691321408,19.0,57.2
9301,1691322008,19.1,57.0
9302,1691322608,19.0,56.8
9303,1691323208,19.1,56.8
9304,1691323808,19.1,56.8
9305,1691324408,19.1,56.7
9306,1691325008,19.1,56.7
9307,1691325611,19.1,56.4
9308,1691326208,19.2,56.3
9309,1691326808,19.2,56.2
9310,1691327409,19.2,56.1
9311,1691328009,19.2,56.1
9312,1691328609,19.2,56.0
9313,1691329209,19.2,55.9
9314,1691329809,19.2,56.0
9315,1691330409,19.3,56.0
9316,1691331009,19.3,56.0
9317,1691331609,19.3,55.8
9318,1691332209,19.3,55.8
9319,1691332809,19.3,55.8
9320,1691333408,19.3,55.8
9321,1691334011,19.3,55.9
9322,1691334609,19.4,56.2
9323,1691335209,19.4,56.2
9324,1691335809,19.4,56.2
9325,1691336409,19.4,56.0
9326,1691337009,19.4,56.1
9327,1691337609,19.4,56.0
9328,1691338208,19.4,55.9
9329,1691338809,19.4,55.8
9330,1691339409,19.4,55.6
9331,1691340009,19.4,55.6
9332,1691340608,19.5,55.5
9333,1691341208,19.5,55.5
9334,1691341809,19.5,55.2
9335,1691342409,19.5,55.2
9336,1691343011,19.5,55.4
